distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
3.551862562,70.230725,0.348040028,1,0,0,1,1
119.9071077,0.287630413,0.119588174,1,0,0,0,0
8.583215565,15.80388433,0.426530585,1,0,1,1,0
3.46946116,0.432042073,1.034025351,1,0,1,1,0
14.22960973,0.015243984,0.109609638,1,1,0,1,0
9.85253339,1.057180681,1.984558709,1,0,0,0,0
29.61441664,1.301036168,0.746839771,1,0,0,1,0
33.07176329,7.540771643,0.145345584,1,0,0,1,0
1.748208927,1.286856184,0.603589166,0,0,0,1,0
30.56762535,6.419691159,1.239301559,1,0,0,0,0
4.150720712,0.156862399,0.634549869,1,0,0,1,0
3.651958024,0.030757007,0.719773206,1,0,0,0,0
34.64899762,1.505281207,0.878858942,1,0,0,1,0
2.30932342,3.950966479,2.838838366,1,0,1,1,0
7.062958777,0.444291852,1.085595307,1,1,0,1,0
1.223091253,0.50491519,1.472281749,0,0,1,1,0
27.02551904,1.453916369,1.132842108,1,0,0,1,0
4.700688706,3.888431975,1.431333191,1,0,1,1,0
31.18480087,1.7971796,1.425068851,1,1,0,0,0
14.21403974,6.001601114,0.809421085,1,1,0,1,0
32.81847963,0.044327064,6.321226494,1,0,0,1,1
5.888258954,0.544002542,1.245147592,1,1,0,0,0
0.885093482,2.008064914,0.992889997,0,0,0,0,0
1.150420304,0.165249272,0.599130437,0,0,0,0,0
149.9536014,0.072655853,1.057411623,1,1,0,1,0
12.91956708,13.53512569,1.609591276,1,0,0,1,0
39.6239305,0.376984864,2.034101018,1,1,0,1,0
19.36591219,0.463289345,2.241903196,1,0,0,1,0
21.92275323,2.939422925,3.364119708,1,0,0,0,0
41.02705897,1.900273722,0.847888391,1,0,0,0,0
19.79472959,59.84250636,0.30541595,1,0,0,0,0
22.31019214,0.012175506,0.428606884,1,0,0,0,0
82.97631216,4.315382504,1.282942387,1,0,0,1,0
5.86919327,2.973101463,0.809396987,1,1,0,0,0
16.65846724,2.41078632,0.835884699,1,1,0,1,0
6.012044377,0.139667462,1.715431025,1,1,0,1,0
22.41280084,0.673163147,3.623082046,1,0,0,1,0
5.24095665,0.293211486,0.200359258,1,0,1,1,0
17.62402132,31.07780532,1.364478675,1,1,0,0,0
106.5581921,4.690572163,0.686321327,1,0,0,1,1
23.38223216,21.82361313,16.37125726,1,0,0,0,0
36.7408792,0.052181439,3.699861353,1,0,0,1,0
12.87982065,1.896366198,1.097921254,1,0,0,1,0
29.05704556,4.75491369,1.338366226,1,0,0,1,0
0.425574038,0.500783719,1.001797398,0,1,0,0,0
16.98028449,0.465136682,0.77910565,1,0,0,0,0
3.862944711,0.207507522,0.642337912,1,0,0,1,0
242.2743349,0.54330619,0.630046137,1,0,1,0,0
61.60646642,0.688956766,1.924787557,1,1,0,0,0
1.974654804,14.68558608,0.640239196,1,0,0,1,0
74.94503279,0.868278149,0.723453349,1,0,0,1,0
13.36268971,0.263307309,0.775804661,1,0,0,1,0
1.011585461,0.48000135,0.671015691,0,1,0,1,0
2.925271467,0.173215016,1.709410501,1,0,0,0,0
15.2434348,34.78792644,0.315987716,1,0,0,0,0
4.400813756,14.01963673,0.150545493,1,0,1,0,0
1.468937071,0.541707893,0.692903178,0,0,0,0,0
29.43134699,0.14819397,1.000134678,1,0,1,1,0
5.68870939,159.3031541,0.43649192,1,0,0,1,1
87.26210402,13.81024242,4.636928554,1,1,0,0,0
112.4031623,0.180809991,0.62207216,1,0,0,1,1
19.91535219,2.569033103,0.19326054,1,1,0,1,0
15.16520427,0.133407351,0.500250201,1,0,0,1,0
126.9356511,2.954361835,0.776196695,1,0,0,1,1
12.30504519,0.143450671,1.932678913,1,0,0,1,0
51.10320857,0.900131747,0.133755956,1,0,0,0,0
10.88024483,1.95730743,1.857610122,1,1,1,1,0
67.87586903,0.404489243,0.694076373,1,1,0,1,0
24.71164662,5.287742866,0.351274258,1,1,0,1,0
11.09274936,0.482894231,0.505518261,1,0,0,1,0
23.66325044,0.294464761,0.667655643,1,1,0,1,0
0.17327395,5.933233573,3.070481313,0,1,0,1,0
23.51322691,10.00232946,1.319672858,1,0,1,1,0
2.26909593,0.042449511,0.30073147,1,0,0,1,0
1.141778242,0.56942356,0.151892247,0,0,0,1,0
9.116329993,0.058897188,12.29569423,1,0,1,1,0
9.699940423,3.843669073,0.73030125,1,0,0,1,0
24.41840741,0.173350981,2.022349228,1,0,1,1,0
10.26878355,0.031837351,2.341270627,1,1,0,0,0
50.61929139,1.40409998,4.201091874,1,1,1,1,0
562.6670283,0.101906725,0.349023454,1,0,0,1,1
12.10134638,4.176872956,3.240330271,1,0,0,1,0
13.53153434,2.56148918,0.541928751,1,1,0,0,0
29.05603452,0.63457895,1.740356195,1,0,0,0,0
16.04480719,16.60474172,0.177000098,1,1,0,0,0
166.0324092,2.056409289,5.063728194,1,0,0,1,1
1.076674991,0.400960455,0.425229331,0,0,0,1,0
21.28368491,0.727431758,0.318320104,1,1,0,0,0
12.28784237,4.501683198,2.034244749,1,1,0,1,0
3.184934081,13.85121486,1.388926825,1,0,0,1,0
1.766083433,0.10717705,1.658199109,0,1,0,0,0
4.085505068,1.239710159,5.164202914,1,1,0,0,0
15.50295296,0.342346143,1.109543279,1,0,0,1,0
23.70367756,0.113607942,2.511116461,1,0,0,0,0
28.05418719,0.695425831,1.979003112,1,0,0,1,0
6.678079091,2.526241706,0.199138334,1,1,1,1,0
4.702205917,1.945916921,6.677602255,1,1,0,0,0
6.522560821,0.148705845,0.491459093,1,1,0,1,0
8.466706221,0.409494373,0.212376688,1,0,1,0,0
10.91990995,1.157045173,0.492262101,1,0,0,0,0
3.003845377,0.150659963,0.093901403,1,1,0,1,0
62.49357431,0.671567102,1.603964494,1,1,0,0,0
15.31250105,4.846099256,1.06971806,1,1,1,1,0
9.292005489,0.226110405,0.064669257,1,0,0,0,0
2.621219514,0.236729754,1.162565913,1,1,0,0,0
3.966535834,1.294564445,0.527840119,1,0,0,1,0
3.767863059,0.254221533,0.274077701,1,1,0,1,0
58.52446724,4.602413902,1.179082114,1,0,0,1,0
45.2633399,0.833760865,0.500507361,1,0,0,1,0
1.606575687,2.337348998,1.182430349,0,1,0,1,0
10.91392977,0.988766525,4.829530351,1,0,0,1,1
47.70118827,0.049457487,6.161803628,1,0,0,1,1
1.764857678,1.843785521,1.210301726,0,0,0,1,0
138.5255679,0.521564124,0.420297173,1,0,0,1,1
22.25163066,1.34235761,1.684985264,1,1,0,1,0
13.72404895,0.46119159,0.359845114,1,0,0,1,0
311.6955397,8.143905682,2.11650309,1,1,0,0,0
25.8875924,2.389938492,1.737272244,1,1,0,1,0
11.12901519,0.875094882,11.41632911,1,0,0,1,1
44.33127931,4.11222845,1.260365617,1,0,0,0,0
1.388855376,1.183754702,0.783855415,0,0,0,1,0
17.62376295,25.47628403,0.27127027,1,0,0,1,0
3.869009946,0.346567789,2.185950055,1,0,0,1,0
3.961267704,1.417013688,1.04808771,1,1,0,1,0
10.37013039,8.607071766,2.720532671,1,0,0,1,0
6.084048484,1.55163588,0.680911648,1,1,0,1,0
1.743454087,0.146021658,6.131182513,0,0,0,1,1
70.47404711,0.845572115,0.201477816,1,0,0,0,0
3.318492404,2.418317982,0.639100458,1,0,0,0,0
44.40177021,0.022333777,1.142180784,1,0,0,0,0
9.46161341,0.63535088,0.698371857,1,1,0,1,0
0.924253159,2.947408289,0.532747116,0,0,0,0,0
4.15831058,0.654030555,1.369610492,1,1,1,1,0
2.484741129,0.194287698,2.0495912,1,1,0,1,0
35.48365776,0.098381735,0.665976047,1,1,0,0,0
114.4787576,0.017220822,11.35583724,1,0,0,1,1
5.04288387,0.260272686,1.799410809,1,1,0,0,0
19.34200412,1.004217489,0.120432256,1,1,0,0,0
6.114584712,2.556456783,4.281770922,1,0,0,0,0
4.633478074,384.5835154,3.084484881,1,0,0,1,1
6.144267504,4.25840931,0.583362117,1,0,0,1,0
4.546142674,0.769728774,1.243163329,1,0,0,0,0
3.531240127,0.403778419,1.678124152,1,1,0,0,0
5.024471007,3.037906364,0.156072596,1,1,0,1,0
3.5663008,0.438439503,3.558135666,1,1,0,1,0
28.79060779,4.911382364,1.353340878,1,0,0,1,0
8.493850035,1.493498257,0.726893526,1,0,0,1,0
16.20056365,1.395579158,0.509709647,1,0,1,0,0
0.191782781,2.92591825,0.297727236,0,0,0,0,0
2.682691677,4.467315461,1.662293293,1,0,0,1,0
31.36866706,7.171670612,2.535562972,1,0,0,1,0
15.16391976,1.809836584,0.177781953,1,0,0,0,0
39.1702296,0.057928065,0.417997148,1,0,0,0,0
48.6271645,0.25018399,3.653659989,1,0,0,1,0
54.29319415,0.571941349,2.148419333,1,1,0,1,0
5.497630423,8.503719077,1.314606777,1,0,0,0,0
6.549596921,0.112946737,3.525319789,1,1,0,0,0
0.144063348,20.26076776,6.465732854,0,0,0,0,1
3.061569341,1.725427382,0.406442224,1,0,0,1,0
46.28734397,2.463298916,4.311511461,1,1,1,0,0
4.69108795,8.459676691,1.441208122,1,0,0,0,0
19.18216864,1.23213332,4.701502528,1,1,0,1,1
82.80667603,0.529701269,1.006737175,1,1,0,1,0
13.52578108,0.686701643,0.689211138,1,1,0,1,0
9.123133393,81.62090725,2.884477462,1,0,1,1,0
2.597369466,0.067217925,0.383741981,1,0,0,1,0
16.58929416,0.083079477,0.401101872,1,1,0,1,0
2.833618174,1.550822751,0.117222627,1,0,0,1,0
21.01230441,0.853200003,0.193233312,1,0,0,1,0
61.0679295,0.401902233,2.169950757,1,1,0,0,0
9.651627809,0.537162848,0.219516341,1,0,0,1,0
1.360108017,0.221396026,0.717565189,0,0,0,0,0
55.89403477,0.69815418,0.298148484,1,1,0,0,0
21.40429477,0.000856212,0.671177741,1,0,0,0,0
7.380243441,0.954244371,1.333569086,1,1,0,0,0
11.30793127,0.786779831,1.861303327,1,1,0,1,0
1.422731766,2.330310233,2.802813127,0,0,0,1,0
9.455804034,2.853658089,0.179416259,1,0,1,0,0
2.493460357,0.485042834,4.958788053,1,0,0,1,1
25.95238281,0.6870692,0.87530759,1,0,1,1,0
41.30022361,37.46560886,1.808468806,1,0,0,0,0
22.24394529,6.337202553,1.469783983,1,1,0,1,0
15.79660497,1.254777313,0.138358628,1,0,0,1,0
0.994049476,0.223435355,7.235021433,0,1,0,1,1
115.611512,0.157328826,0.343581662,1,1,0,1,0
14.67045057,2.724521092,2.080799937,1,1,0,1,0
7.087959715,1.039937601,3.199832683,1,0,1,1,0
3.715002057,1.119886302,1.259320429,1,0,0,0,0
2.196398667,4.040187009,1.258305094,1,0,0,0,0
53.94264708,0.029227659,1.905749756,1,0,0,0,0
39.822715,0.196053903,0.118800216,1,1,0,1,0
8.946625749,12.18665013,0.568916644,1,0,1,1,0
26.92863054,11.94178419,0.74146453,1,0,0,1,0
1.165555729,0.613203423,0.754430734,0,1,1,1,0
20.56311526,0.226850477,1.613421325,1,0,0,0,0
9.342173131,0.092587629,0.191091149,1,1,0,0,0
0.22364449,0.956673944,1.344267743,0,0,0,1,0
27.63251755,1.221796077,1.386694001,1,1,0,1,0
54.19231089,0.971259738,1.127734952,1,0,0,0,0
18.6356583,0.316616054,2.357432253,1,0,0,1,0
57.19605648,0.057227441,1.04092586,1,1,0,1,0
32.10027049,2.972320316,0.114135567,1,1,1,1,0
7.221849898,0.184602096,0.467413392,1,1,0,1,0
7.678804153,0.415156465,1.145420589,1,0,0,1,0
7.099768287,16.72533193,1.932035556,1,0,0,0,0
12.77629114,0.209475884,0.285406933,1,0,0,0,0
6.813714068,1.731288618,0.725056139,1,0,0,1,0
57.97828802,0.090359691,3.421969416,1,0,0,1,0
151.6231708,11.95638982,1.023982529,1,0,0,1,1
3.1326032,0.010445936,0.176052665,1,0,0,1,0
3.351197118,1.471234811,0.215250008,1,0,0,0,0
21.50728795,0.388266572,0.294968627,1,0,0,1,0
211.2841215,0.405316651,0.750620712,1,1,0,1,0
25.5248294,0.19558239,0.879065422,1,0,0,0,0
31.876909,1.635748932,0.489653754,1,0,0,1,0
5.994079898,1.103240101,0.028951274,1,1,0,0,0
5.661113395,0.38588479,3.138582118,1,1,0,1,0
16.11524866,0.280475553,1.728683531,1,0,0,1,0
1.471128479,0.404145007,2.699551222,0,0,1,0,0
9.161405919,1.668989936,2.069105777,1,0,0,1,0
24.88306251,0.437108818,8.826402786,1,0,0,0,0
6.395189853,1.266850243,15.1337647,1,0,1,1,0
30.16830637,1.543601996,0.233899142,1,0,0,1,0
1.738411747,1.466349081,0.123649577,0,1,0,1,0
3.813125281,0.336181629,0.102477845,1,0,1,0,0
5.909376465,0.47922799,5.942498824,1,0,0,0,0
16.58150843,2.158186753,1.296977267,1,0,0,0,0
14.54295505,1.249643168,3.942190794,1,1,0,1,0
28.80892639,37.24113765,1.418840223,1,1,0,1,0
1.386886614,2.025126048,1.827317882,0,0,0,1,0
7.584766575,0.175613838,0.2829185,1,1,1,1,0
9.401271495,0.113000314,0.724240549,1,0,0,0,0
16.11236976,0.128573086,3.875089559,1,0,0,1,0
3.197891804,0.584739585,4.268252491,1,1,0,1,1
16.16815974,1.974798021,17.44066313,1,1,0,0,0
1.051871089,23.59030459,0.618292972,0,0,0,1,0
22.38835505,0.780535126,0.042715809,1,0,0,1,0
17.7369879,9.762556505,1.362082761,1,1,0,0,0
13.12429735,10.80026336,0.649110582,1,1,0,1,0
3.161811957,1.037011122,0.31517805,1,0,0,1,0
7.455765511,0.231379042,1.998840062,1,1,0,1,0
23.81965501,2.307294896,0.777027728,1,0,0,1,0
46.39505955,0.885517772,1.804234371,1,0,0,1,0
3.754850562,0.419033444,4.615842211,1,0,0,1,1
7.278909296,2.77772752,1.006845362,1,1,0,1,0
35.43046494,2.039673232,0.293879678,1,0,0,1,0
3.008903834,0.279283831,1.306942038,1,0,0,1,0
18.40824094,5.603674727,1.129475902,1,0,0,1,0
1.350514214,3.463890315,0.719996278,0,1,0,0,0
5.81800697,0.153461466,0.660192064,1,0,0,1,0
7.091542543,0.291010104,0.447077469,1,0,0,0,0
30.42014795,1.209850849,0.982304021,1,1,0,1,0
2.671718099,0.613260781,2.855136358,1,1,0,1,0
0.226629376,13.50624009,7.558310294,0,0,0,1,1
2.256371193,2.259383139,0.385547947,1,0,0,0,0
1.803596933,0.896209692,0.45342542,0,0,0,1,0
8.690520263,0.256370242,0.35849462,1,1,0,0,0
2.459906999,8.37565413,0.410043575,1,0,0,1,0
8.209009614,2.299806741,0.168302124,1,0,0,1,0
10.84162775,0.061009892,1.545004195,1,0,0,1,0
16.13697164,3.045823776,1.025142556,1,1,0,1,0
3.118251501,0.046004837,0.225542659,1,0,0,1,0
1.874475899,0.022657115,1.165553211,0,0,1,1,0
21.58985836,0.274715798,0.606557536,1,0,0,0,0
2.605169834,1.231515322,0.209861146,1,1,0,0,0
25.68005882,0.797742364,0.128448166,1,0,0,1,0
67.27658969,16.17126134,0.075435261,1,0,0,0,0
2.296209111,0.085424269,0.335749845,1,0,0,1,0
5.673892004,0.068040383,2.062699268,1,0,0,1,0
375.7301991,0.170626976,1.574097623,1,0,0,1,1
27.02490638,1.888083154,0.722078416,1,0,0,0,0
26.80914477,0.424850148,0.276054602,1,0,0,1,0
9.546922824,19.81521947,0.685600823,1,0,0,0,0
3.872927453,0.19619632,1.701933589,1,0,0,1,0
21.44341772,4.802353273,1.249108998,1,0,0,1,0
9.255166726,0.626080697,1.338142685,1,0,0,1,0
0.599762823,1.628523382,1.032114242,0,1,0,1,0
4.976101676,4.081550482,0.150465825,1,1,0,1,0
33.61510921,8.821951139,0.402083613,1,0,0,0,0
6.181553796,0.301156324,0.909503506,1,0,0,0,0
18.25228862,0.049241543,0.555678953,1,0,0,1,0
6.017059531,1.945408258,0.221220137,1,0,0,0,0
37.22472724,2.918958296,2.111984827,1,1,1,0,0
45.95944354,10.74829171,5.351495836,1,0,0,1,1
14.78386111,1.638523151,2.203730073,1,1,0,0,0
10.936069,1.503770662,0.538135577,1,1,0,1,0
61.34515892,0.820599539,4.392729454,1,1,0,1,1
11.79568928,1.088902913,1.206250409,1,1,0,0,0
3.40290109,17.65815369,2.260418524,1,1,0,1,0
16.33830767,1.574124657,0.747225707,1,0,0,1,0
33.41395924,0.316677643,1.78496008,1,1,0,1,0
13.53780809,0.309973242,1.361986389,1,1,0,1,0
2.756628407,0.129485566,0.15488504,1,1,0,1,0
30.09792633,2.132133238,11.10235052,1,1,0,1,1
0.645833403,0.328647999,0.6629161,0,0,1,0,0
26.07295916,0.167043438,0.908376192,1,1,1,0,0
10.146841,0.857303046,0.411223973,1,0,0,1,0
53.4926121,0.364469324,2.429500425,1,1,0,1,0
26.40442036,0.378304762,0.789822296,1,0,0,0,0
12.31656496,5.911030844,0.834737773,1,0,0,1,0
10.85475264,1.566803985,2.195939315,1,0,0,0,0
4.879980541,0.831685683,0.748317549,1,0,0,1,0
3.011533806,0.058711796,0.809072138,1,1,0,1,0
2.472093062,2.854923072,1.39738538,1,1,1,1,0
10.65741339,1.973670195,0.179981879,1,0,0,1,0
4.093148088,6.144082143,0.092793122,1,1,0,1,0
17.624357,0.667871814,0.215225414,1,1,0,1,0
14.83831444,0.027849475,20.59766102,1,1,0,0,0
33.49093789,35.21391005,0.833471426,1,0,0,0,0
10.41876835,8.397307445,2.885732631,1,0,0,1,0
27.55892057,0.35759515,0.244952222,1,0,0,1,0
1.538299129,2.208909011,0.514612278,0,0,0,1,0
0.42954243,12.10678402,0.753528691,0,0,0,0,0
19.87559495,10.3278423,0.954024883,1,0,0,1,0
53.7779105,2.559200094,0.486211364,1,0,0,0,0
24.05997512,3.349612717,1.023087944,1,0,0,0,0
3.042677136,9.437134801,1.942108809,1,0,0,1,0
3.339026279,0.349188993,2.305007372,1,0,0,1,0
1.96843027,0.031115161,0.900284224,1,1,0,1,0
96.24927357,0.553280156,2.104831354,1,1,0,0,0
13.15806047,0.071069453,33.68547505,1,1,0,1,1
1.369944638,1.269823753,6.977290411,0,0,0,0,1
57.93066661,1.551353535,0.906778198,1,1,0,1,0
6.179399145,1.424009861,1.058686746,1,0,0,1,0
17.08125315,0.550974548,0.977407009,1,1,0,1,0
65.96617441,2.066877673,0.989947307,1,1,0,1,0
4.226503247,2.610351684,0.263679971,1,0,0,0,0
9.292186934,2.029991746,1.072882818,1,0,0,1,0
26.96111053,1.657828008,0.533983664,1,0,0,1,0
17.54942803,1.487525936,0.116215388,1,0,0,1,0
2.903443969,0.453053287,0.884238641,1,1,0,1,0
5.61975064,0.598262313,0.264349148,1,0,1,0,0
43.60712823,0.017950872,0.90275466,1,1,1,1,0
3.412455048,2.234291754,3.443737385,1,1,0,1,0
36.3479966,0.170225017,1.830624344,1,0,0,1,0
18.90076605,6.245960644,0.643215604,1,0,0,0,0
3.573010522,0.216136799,0.160813243,1,1,0,1,0
45.78481705,0.262965347,1.568158801,1,0,0,1,0
1.842099018,3.046315127,0.730732379,0,1,0,1,0
122.7147524,41.31399891,1.364678163,1,0,0,1,1
60.43571254,0.174882862,1.292125117,1,1,0,0,0
0.648458603,0.237885573,1.069810422,0,0,0,0,0
16.45744792,1.090443599,0.624194955,1,0,0,1,0
11.01828221,0.020728892,0.262209931,1,0,0,0,0
16.82690778,1.637796588,0.35729674,1,0,0,0,0
8.271727527,0.224951661,0.366422391,1,0,0,0,0
1.392918712,5.118092428,1.025680607,0,0,0,1,0
42.76824839,2.396858045,1.705604204,1,1,0,1,0
42.79844849,0.043695622,1.85366547,1,0,0,1,0
5.642900427,0.273843435,3.379626279,1,0,0,1,0
8.49408469,0.926306956,1.260142683,1,0,0,1,0
18.43807813,0.173848705,1.73537469,1,1,0,1,0
2.695255765,0.84822536,3.128193511,1,0,0,1,0
2.182441982,0.191238214,0.802025758,1,0,0,1,0
19.48594188,1.184127638,1.049502965,1,0,0,1,0
5.026791979,0.96727377,0.152386651,1,0,0,1,0
23.32294412,0.879731571,7.509107576,1,0,0,1,1
1.730593761,8.005269806,4.091558243,0,1,0,1,1
18.30639198,0.625824677,0.805563248,1,0,0,1,0
4.943030307,2.598507086,0.517973269,1,1,0,1,0
22.43975758,0.510149143,0.137825376,1,0,0,0,0
1.599651434,13.47954455,0.314183593,0,0,0,0,0
10.85506437,0.599123543,1.740968503,1,0,1,1,0
120.2056494,13.99872065,0.444376745,1,0,0,0,0
1058.229818,0.175199419,0.340194906,1,1,0,1,0
33.62876622,0.673945943,1.426667279,1,0,0,1,0
18.45009415,10.47437702,1.289960599,1,0,0,1,0
4.123712422,0.359674412,1.824832055,1,0,0,1,0
16.33650422,0.359024622,2.343063645,1,0,0,0,0
34.89190187,2.632231527,1.744753314,1,0,1,1,0
4.641822998,1.962934863,0.784276083,1,0,0,1,0
8.721278688,0.485447627,0.467929985,1,0,0,1,0
6.873854642,1.953483194,0.504123298,1,0,0,0,0
48.26717939,26.43853692,0.538725954,1,0,0,1,0
112.6432246,13.6780486,0.417484793,1,0,0,1,1
4.039253736,0.320689672,0.307546384,1,0,0,0,0
0.444941603,0.376773533,1.190440272,0,0,0,1,0
1.376634945,19.60547549,0.901203429,0,0,0,1,0
10.51195925,0.052937799,1.409203217,1,0,0,1,0
3.154759258,2.37134968,1.592464503,1,1,0,1,0
128.8126924,4.711670116,2.027798193,1,0,0,1,1
6.712864169,0.200283322,0.563344492,1,0,0,0,0
47.993048,0.418741725,0.833574314,1,0,0,1,0
16.95128652,0.317919543,4.350614166,1,0,0,1,1
197.4568459,0.220576007,0.644054699,1,1,0,1,0
11.20171889,2.657180433,0.226386946,1,1,0,0,0
66.1045675,0.769104653,0.624960026,1,0,0,1,0
50.72025289,5.700362664,1.190159212,1,1,0,0,0
47.72875223,1.582853192,0.791498545,1,0,0,1,0
0.782948882,77.82921083,0.200328227,0,1,0,1,1
32.59023029,34.4873809,0.902329223,1,0,0,1,0
7.738865864,0.479492089,1.13726516,1,1,0,1,0
29.30985904,24.6997737,0.537785251,1,0,0,1,0
4.838455343,0.114741787,0.535890159,1,0,0,1,0
10.30592388,25.1343511,0.152507133,1,0,0,1,0
0.500787653,0.08347637,0.969863443,0,1,0,1,0
8.733476876,0.564574142,0.216539977,1,0,0,1,0
6.980456168,31.78189888,1.681070541,1,1,0,1,0
4.343818184,15.10974671,9.461963385,1,1,0,0,0
6.19577139,0.03476362,11.81488665,1,0,0,1,1
12.03927581,0.44449915,7.236992638,1,0,0,0,0
11.62725927,3.888942958,1.202398089,1,0,1,1,0
1.638903402,3.101836978,2.138873269,0,1,0,1,0
5.533772672,9.152662748,0.97499866,1,0,0,1,0
92.88478815,0.075895892,2.615688833,1,1,0,1,0
10.50871354,30.43194703,0.725057475,1,1,0,0,0
5.447899323,0.059758913,0.824148726,1,0,0,0,0
3.488526968,3.195958665,1.042290542,1,0,0,1,0
37.82178851,0.997225767,1.020210392,1,0,0,0,0
1.245155888,0.717926576,1.211064673,0,0,0,1,0
1.549916539,0.550476328,3.029484221,0,0,1,1,0
178.0744279,2.569599083,0.193661515,1,0,0,1,1
16.89331585,0.116879209,4.414279506,1,0,0,1,1
27.80550526,0.224916143,0.23983849,1,0,0,1,0
5.536930362,0.241665064,0.663789171,1,0,0,0,0
32.25097348,1.179596748,0.923565211,1,1,0,0,0
19.02942392,0.115223973,1.34221853,1,0,0,0,0
22.08097504,1.5559967,26.43409891,1,1,0,1,1
11.45845449,0.175980205,0.470893718,1,0,0,0,0
2.851090139,0.220792071,0.562420011,1,1,0,0,0
47.0851573,8.979011002,0.715999309,1,0,0,0,0
8.229883249,81.79674037,0.401030897,1,0,0,0,0
3.895818547,0.511956214,0.81154533,1,1,1,1,0
67.66160789,33.24301748,1.834229184,1,0,0,0,0
68.45810783,0.524789455,0.373713654,1,0,0,1,0
113.7975003,0.45953741,0.17108113,1,0,1,1,0
3.03090853,6.914789061,1.889042687,1,0,0,1,0
5.587765205,0.015955605,0.461110422,1,1,0,1,0
4.823923739,0.376727922,0.600319662,1,1,0,1,0
46.63830748,0.041321702,1.803283295,1,0,0,1,0
17.10847555,0.766419269,1.052219899,1,1,1,1,0
25.37918984,0.736157275,1.386104138,1,0,0,0,0
76.89676829,0.345888811,0.664759222,1,0,0,1,0
8.801710588,5.049131852,0.177511237,1,1,0,0,0
21.7679441,32.71598085,0.654001219,1,1,0,1,0
13.99906742,0.072705196,0.943202472,1,0,0,1,0
5.650294826,41.56655394,0.110882152,1,0,0,1,0
0.62410284,0.557944829,0.680197882,0,1,0,1,0
2.365790506,0.811473657,0.260933807,1,0,1,1,0
13.93316401,0.571045445,0.319670796,1,0,0,0,0
122.4670153,12.06206159,1.162941516,1,1,0,0,0
20.30816413,0.702881682,1.20566573,1,0,0,0,0
124.4614344,0.013794407,1.346466308,1,1,0,1,0
96.41880527,0.353215041,1.98748631,1,1,0,1,0
9.224229578,1.772845671,1.304824525,1,1,0,1,0
29.49154556,7.507036061,0.372851057,1,0,0,1,0
5.1206666,0.048007208,0.290116177,1,1,0,1,0
99.03480477,0.267789647,0.52985588,1,0,0,0,0
11.97850153,0.042288076,2.135417277,1,1,0,0,0
9.730788066,14.01134769,0.432245595,1,0,0,1,0
7.177877818,0.374795157,4.617172071,1,0,0,1,1
21.27904346,7.677964869,0.294018324,1,0,0,1,0
6.134825797,11.6931303,0.89441103,1,1,0,0,0
2.71469826,1.622553666,1.150387666,1,0,0,1,0
10.1722434,0.483603649,3.146698802,1,0,1,1,0
21.01142319,0.579808104,1.493071041,1,1,0,1,0
22.76656586,3.116416584,1.08027015,1,0,0,0,0
116.8472613,1.244050122,0.923887997,1,0,0,0,0
3.849776622,0.380772006,3.824443298,1,0,0,1,0
10.51810274,0.399196014,0.852216711,1,0,0,1,0
1.701211292,0.333464111,4.073246377,0,0,1,1,0
42.38345942,9.054582612,3.138519211,1,0,1,0,0
6.793287455,5.79025093,0.244157956,1,0,0,0,0
6.141738628,1.756271733,2.411638549,1,0,0,1,0
8.082381342,0.266690737,3.083158752,1,0,0,0,0
8.390123782,0.156800909,1.51219081,1,1,0,1,0
2.187912128,0.54706536,4.527603271,1,0,1,0,0
75.12734619,0.195947176,0.145681395,1,0,0,0,0
59.15529007,0.259601677,0.755080937,1,0,0,0,0
134.6001715,0.09903086,2.44114443,1,0,0,1,1
50.21176386,8.476456936,6.481094232,1,0,0,1,1
17.15151705,0.898033203,0.775407358,1,1,0,1,0
2.543970512,0.143513613,1.378969179,1,0,0,1,0
5.730044,3.088824866,1.311987146,1,0,0,0,0
8.007748503,7.58413822,1.890867278,1,0,0,0,0
12.67069469,6.859611606,1.05332896,1,0,0,1,0
1.395539304,51.30063999,1.303700953,0,1,0,1,1
19.36479305,1.777366002,0.198548103,1,0,0,1,0
6.141560999,0.977599495,0.850172292,1,0,0,1,0
4.805139651,7.889334137,2.333520606,1,0,0,1,0
6.542087699,0.788591189,3.627772825,1,1,0,1,0
4.490089386,0.674044609,1.572479525,1,1,0,1,0
1.524659415,16.33266566,0.729502787,0,1,0,1,0
10.69602789,0.494863062,1.992143255,1,1,0,0,0
3.600263715,11.26960361,3.939450766,1,1,0,0,0
4.600574362,4.846912548,0.286491945,1,0,0,1,0
118.4603972,16.44120521,3.572777388,1,0,1,0,0
3.855187729,1.232203446,1.271783513,1,1,0,0,0
2.540202029,0.280560151,0.366939715,1,1,0,0,0
1.265421005,0.274353189,1.023034631,0,1,0,1,0
0.917826164,0.123257977,2.133531114,0,0,0,1,0
6.392560454,0.032702282,0.581265492,1,0,0,1,0
139.1473929,1.340826799,1.124308007,1,0,0,1,1
0.62222328,1.08717045,0.688311597,0,0,1,1,0
2.534275944,1.295409809,0.268929736,1,1,0,1,0
18.13283199,23.75767257,1.138586054,1,1,0,1,0
132.4055943,1.077367926,2.312028046,1,1,0,1,0
0.693855231,0.252915273,6.478434759,0,1,1,1,0
